Year,Film,AA,CC.BP,DGA,PGA.BP,B.BD,B.BP,CC.BD,GG.SP,GG.BP.D
2009(82th Annual Awards),Fast & Furious,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Fifty Dead Men Walking,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Fighting,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Final Destination,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Fired Up,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),(500) Days of Summer,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Fourth Kind,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Frankie & Alice,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Free Style,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Funny People,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Gamer,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Gentlemen Broncos,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Ghosts of Girlfriends Past,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Goodbye Solo,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Goods: Live Hard * Sell Hard,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Great Buck Howard,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Hangover,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Harry Potter and the Half-Blood Prince,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Haunting in Connecticut,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),He’s Just Not That into You,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Headless Woman,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Hotel for Dogs,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Hurt Locker,1,1,1,1,1,1,1,1,1
2009(82th Annual Awards),"I Love You, Beth Cooper",0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),"I Love You, Man",0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Ice Age Dawn of the Dinosaurs,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Il Divo,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Imaginarium of Doctor Parnassus,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Imagine That,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),In the Loop,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Informant!,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Inglourious Basterds,1,1,1,1,1,0,1,1,1
2009(82th Annual Awards),Ink,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Inkheart,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The International,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Invention of Lying,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Invictus,0,1,0,1,0,0,1,0,0
2009(82th Annual Awards),Irene in Time,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Is Anybody There?,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),It’s Complicated,0,0,0,0,0,0,0,1,0
2009(82th Annual Awards),Jennifer’s Body,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Julia,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Julie & Julia,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Knowing,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Land of the Lost,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Last House on the Left,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Last Station,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Law Abiding Citizen,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Lightkeepers,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Limits of Control,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Little Ashes,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Little Traitor,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),London River,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Looking for Palladin,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Lorna’s Silence,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Loss of a Teardrop Diamond,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Love Happens,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Lovely Bones,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Lymelife,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Maid,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Management,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Mary and Max,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Me and Orson Welles,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Men Who Stare at Goats,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Merry Gentleman,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Messenger,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Misfortunates,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Miss March,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Missing Lynx,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Missing Person,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Monsters vs. Aliens,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Moon,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),My Bloody Valentine,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),My One and Only,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),My Sister’s Keeper,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),New in Town,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),"New York, I Love You",0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Night at the Museum: Battle of the Smithsonian,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),9,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Nine,0,1,0,0,0,0,0,0,0
2009(82th Annual Awards),Ninja Assassin,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Not Easily Broken,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Notorious,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Observe and Report,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Obsessed,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Ocean of Pearls,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Old Dogs,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Orphan,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Oy Vey! My Son Is Gay!,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Pandorum,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Paper Heart,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Paris 36,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),A Perfect Getaway,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Peter and Vandy,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Pink Panther 2,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Planet 51,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Ponyo,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Precious: Based on the Novel ‘Push’ by Sapphire,1,1,1,1,0,1,1,0,1
2009(82th Annual Awards),The Private Lives of Pippa Lee,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Proposal,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Public Enemies,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Race to Witch Mountain,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Red Cliff,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Road,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Secret of Kells,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Serbian Scars,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),A Serious Man,1,1,0,0,0,0,0,0,0
2009(82th Annual Awards),17 Again,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Sherlock Holmes,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Shorts,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Shrink,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Simon & Malou,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Sin Nombre,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),A Single Man,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Skin,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Soloist,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Song of Sparrows,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Star Trek,0,0,0,1,0,0,0,0,0
2009(82th Annual Awards),State of Play,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Stepfather,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Stoning of Soraya M.,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Street Fighter: The Legend of Chun-Li,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Streetballers,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Sugar,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Sunshine Cleaning,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Surrogates,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Taken,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Taking of Pelham 1 2 3,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Taking Woodstock,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Terminator Salvation,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Tetro,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),That Evening Sun,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Thirst,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Time Traveler’s Wife,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Tokyo Sonata,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),A Town Called Panic,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Trucker,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),12 Rounds,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),2012,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Two Lovers,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Ugly Truth,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Unborn,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Underworld: Rise of the Lycans,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Uninvited,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Up,1,1,0,1,0,0,0,0,0
2009(82th Annual Awards),Up in the Air,1,1,1,1,0,1,1,1,1
2009(82th Annual Awards),The Vicious Kind,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Watchmen,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Whatever Works,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Where the Wild Things Are,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Whip It,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The White Ribbon,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Whiteout,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),A Woman in Berlin,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),World’s Greatest Dad,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Year One,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),The Young Victoria,0,0,0,0,0,0,0,0,0
2009(82th Annual Awards),Zombieland,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Adam Resurrected,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Alice’s House,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Amazing Truth About Queen Raquela,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Appaloosa,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Australia,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Baby Mama,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Babylon A.D.,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Ballast,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Bangkok Dangerous,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Bank Job,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Be Kind Rewind,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Bedtime Stories,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Before the Rains,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Black Balloon,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Blindness,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Body of Lies,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Bolt,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Bottle Shock,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Boy in the Striped Pajamas,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Breakfast with Scot,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Brick Lane,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Brideshead Revisited,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Burn After Reading,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Cadillac Records,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Captain Abu Raed,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Changeling,0,1,0,0,1,0,0,0,0
2008(81st Annual Awards),Chaos Theory,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Children of Huang Shi,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Choke,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Chronicles of Narnia: Prince Caspian,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),City of Ember,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),City of Men,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),CJ7,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Class,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Cloverfield,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),College Road Trip,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Cover,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Cthulhu,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Curious Case of Benjamin Button,1,1,1,1,1,1,1,1,1
2008(81st Annual Awards),The Dark Knight,0,1,0,1,0,0,0,0,0
2008(81st Annual Awards),Dark Streets,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Day the Earth Stood Still,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Death Race,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Deception,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Defiance,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),"Definitely, Maybe",0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Delgo,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Disaster Movie,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Dr. Seuss’ Horton Hears a Who!,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Doomsday,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Doubt,0,1,0,0,0,0,0,1,0
2008(81st Annual Awards),Dragon Hunters,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Drillbit Taylor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Duchess,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Eagle Eye,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Eden,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Edge of Heaven,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Elegy,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Express,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Extra Ordinary Barry,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Eye,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),First Sunday,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Flash of Genius,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Fly Me to the Moon,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Fool’s Gold,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Forbidden Kingdom,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Forgetting Sarah Marshall,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Four Christmases,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Freebird,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Frost/Nixon,1,1,1,1,1,1,1,1,1
2008(81st Annual Awards),Frozen River,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Fugitive Pieces,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Funny Games,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Gardens of the Night,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Get Smart,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Ghost Town,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Gomorrah,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Good,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Good Dick,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Gran Torino,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Hamlet 2,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Hancock,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Happening,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Happy-Go-Lucky,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Harold & Kumar Escape from Guantanamo Bay,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Hellboy II: The Golden Army,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Henry Poole Is Here,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Holding Trevor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Hottie and the Nottie,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The House Bunny,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),How She Move,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),How to Lose Friends & Alienate People,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Hunger,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),I Can’t Think Straight,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),I’ve Loved You So Long,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Igor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),In Bruges,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Incredible Hulk,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Indiana Jones and the Kingdom of the Crystal Skull,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Irina Palm,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Kabluey,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Kit Kittredge: An American Girl,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Kung Fu Panda,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Lakeview Terrace,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Last Chance Harvey,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Leatherheads,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Love Comes Lately,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Lucky Ones,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Mad Money,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Madagascar: Escape 2 Africa,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Made of Honor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Mamma Mia!,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Marley & Me,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Married Life,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Max Payne,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Meet Bill,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Meet Dave,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Meet the Spartans,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Memory Thief,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Midnight Meat Train,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Milk,1,1,1,1,0,1,1,0,0
2008(81st Annual Awards),Miracle at St. Anna,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Mirrors,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Miss Conception,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Miss Pettigrew Lives for a Day,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Momma’s Man,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),"Moscow, Belgium",0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Mummy: Tomb of the Dragon Emperor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),My Best Friend’s Girl,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),My Blueberry Nights,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nick & Norah’s Infinite Play List,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nights in Rodanthe,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nim’s Island,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nobel Son,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nothing but the Truth,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Nothing Like the Holidays,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),One Missed Call,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Other Boleyn Girl,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Over Her Dead Body,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Partition,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Passengers,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Pineapple Express,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Pool,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Pride and Glory,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Prom Night,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Punisher: War Zone,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Quantum of Solace,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Quarantine,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Rachel Getting Married,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Rambo,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Reader,1,1,0,0,1,1,0,1,1
2008(81st Annual Awards),Redbelt,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Repo! The Genetic Opera,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Revolutionary Road,0,0,0,0,0,0,0,0,1
2008(81st Annual Awards),Righteous Kill,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Rocker,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Rocknrolla,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Role Models,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Roman de Gare,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Ruins,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Run Fat Boy Run,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Save Me,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Saw V,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Secret Life of Bees,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Semi-Pro,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Seven Pounds,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Sex and the City,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Shutter,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Sisterhood of the Traveling Pants 2,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Sky Crawlers,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Sleepwalking,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Slumdog Millionaire,1,1,1,1,1,1,1,1,1
2008(81st Annual Awards),Smart People,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Snow Angels,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Son of Rambow,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Soul Men,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Space Chimps,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Speed Racer,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Spiderwick Chronicles,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Spirit,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Step Brothers,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Step Up 2 the Streets,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Stop-Loss,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Strange Wilderness,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Strangers,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Street Kings,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Swing Vote,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Sword of the Stranger,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),"Synecdoche, New York",0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),The Tale of Despereaux,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Teeth,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),"10,000 BC",0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Tennessee,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Then She Found Me,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Traitor,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Transporter 3,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Transsiberian,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Tropic Thunder,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),21,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),27 Dresses,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Twilight,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Untraceable,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Valkyrie,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Vantage Point,0,0,0,0,0,0,0,0,0
2008(81st Annual Awards),Vicky Cristina Barcelona,0,0,0,0,0,0,0,0,0
